"","V1","V2","V3","V4"
"1",18.859754801657,3.97299510995449,23.7707771179854,61.6679404223363
"2",18.0261191649322,14.0177590070176,22.6972362312309,71.1172140344955
"3",9.71412720770633,6.4131730171822,11.9932034099912,67.8823947648626
"4",14.2299569332665,9.25521009556086,17.8086072080547,65.9642972251166
"5",12.5467778760068,5.19635315111931,15.6410396784365,48.4272691608852
"6",20.5476333105044,15.7656735172042,25.9443965163128,70.731664845408
"7",10.6075770323724,9.48867035249471,13.1437719255253,64.3951690437927
"8",12.0546177554839,8.10654918195201,15.0072447817989,77.150508609319
"9",17.4496249662222,10.4284374188714,21.9548374348891,66.1391058281251
"10",16.0366484148091,12.4593960907391,20.1352318024728,76.7553944431553
"11",21.2492610189654,7.68307686011417,26.8479399819834,54.6665618851149
"12",13.769768260688,7.53970363898862,17.215984563496,75.2864188407465
"13",5.10841295901538,3.23241329942,6.0620479496708,65.3984413148402
"14",5.78126091714101,3.23965886394151,6.9285293736837,63.5006650138798
"15",7.11568112096545,5.91559490539383,8.64697156330165,83.6719191531995
"16",7.81907938938475,6.73290099888773,9.55279512404488,79.5376222163434
"17",17.6478545596673,7.92441981731871,22.2101139179869,65.4827039206072
"18",8.93193068473711,6.61018435040603,10.9859048830426,72.9219298035088
"19",8.63193747200177,6.54441244444797,10.5995790526288,76.4536427057985
"20",8.03885867934693,5.93877058270081,9.83582291633465,75.0080379893781
"21",9.86049131486407,5.09465577411308,12.1816884584525,57.4231408856145
"22",7.42956586588686,5.4231841241515,9.05118665747104,82.4014143015617
"23",17.279984829956,10.5539339923078,21.736377937366,66.0701739837746
"24",13.658992273847,11.8142257495546,17.0733292523439,86.2813215003921
"25",10.5224600646054,8.33703831646936,13.034159834788,84.7788551765392
"26",19.4037767595571,8.80519387244131,24.4713587502589,66.9550006447009
"27",24.8469399036353,8.33381993277613,31.4809657428312,52.0310458936134
"28",7.54294101744164,6.44270695752228,9.19718912590466,83.7404129442905
"29",20.154689828771,13.1680947795142,25.438371011595,74.1220527475918
"30",11.0812589435237,8.94089367219682,13.7537709185323,77.1609384621613
"31",9.38899030160125,8.418576392843,11.5744979862787,82.1235058512658
"32",17.6338328517397,11.8197498817299,22.1920570162671,80.5046227357877
"33",4.77795383589835,3.98190928909764,5.63648867120593,64.8601135742331
"34",10.6072370885868,5.47310539127888,13.14333415207,68.8805911407714
"35",12.3430608200753,8.07028217952021,15.3786965404548,79.1397239681338
"36",11.307212230948,6.22803829450299,14.0447494730236,74.6474300906928
"37",11.1349202180255,9.69292905020007,13.8228749367331,81.335173824423
"38",23.8656496763189,9.31995243819629,30.2172779464029,62.5987409173494
"39",7.98806642810374,4.61611435555301,9.77041357436589,68.8531540535701
"40",19.9429599668382,11.0851869620613,25.1657091270517,69.9300494007203
"41",14.0609629098686,7.23774834185743,17.5909797629907,63.4606313588116
"42",9.31679223572519,7.74190851670051,11.4815226236046,71.1679478455472
"43",10.8203418707444,8.72005630823407,13.4177666339969,55.6636840101465
"44",17.4855770755788,7.48628056034323,22.0011359106969,67.6491810044457
"45",12.1485645057047,8.96362765924324,15.1282277065884,72.1612615674914
"46",17.9967505842976,15.0656419608897,22.6594159045698,69.5152176916293
"47",13.8799672734522,10.3728122019774,17.3578968578734,83.0001712273486
"48",20.4146338725168,6.70598418208377,25.7731222469497,53.698987011524
"49",9.40540658164719,7.45584273104917,11.5956385746381,82.9485626731577
"50",8.89790870758566,8.05401095555285,10.9420919965592,77.210336499801
"51",14.4055984872332,5.07782751048024,18.0347952226857,69.9827361255178
"52",9.92289617719347,4.88009376245681,12.2620523108258,71.2583290419989
"53",21.9993427743381,8.51410842804148,27.8138816923989,54.5238745402625
"54",10.3457701646328,7.64551689486398,12.8066217791425,75.4600430868144
"55",23.4475122411792,11.491743544817,29.6788081244209,55.8025311820312
"56",14.3821200895217,8.49499569090599,18.0045601669991,63.84012267381
"57",8.3697242622399,4.98350175465032,10.2619056263433,69.992960341462
"58",5.12707320584528,4.71175709984515,6.08607827784575,61.3014971585027
"59",5.38593048182714,4.22563017471916,6.41942999334131,75.7720919935934
"60",14.2208701089192,8.00917307491771,17.7969053601037,69.3019078839177
"61",18.579609426346,9.99471611787422,23.4100109734223,65.6771798022999
"62",19.6754588218137,8.78552400435801,24.8212259934302,50.8102142984991
"63",20.9423738325372,11.7003662943394,26.4527362170074,76.7754448204072
"64",8.17456600758326,7.88576650324524,10.0105843577556,89.4619633480792
"65",18.8404316957332,6.41671161410252,23.745893171865,62.8169520376768
"66",8.69856412013661,5.40523957847962,10.6853796443611,71.0520654082328
"67",16.002813749508,7.17785460043574,20.0916601328005,67.7886833139011
"68",22.2535412919964,14.6015452688317,28.1412339432344,70.6050071595804
"69",18.9075181098526,12.2210182882516,23.832285841912,74.4362789226377
"70",12.9760902246583,8.92924478274104,16.1939003518079,63.537077675345
"71",6.91628627493628,5.32362330918854,8.39019448901361,78.0056673602077
"72",13.8771316871277,7.51987243537345,17.35424524112,57.8701077863428
"73",4.76264287655215,3.78111420979414,5.61677149484077,73.8899343356515
"74",5.41244295685397,4.37606052112009,6.45357227888729,74.8964743830123
"75",6.5745703763665,4.19225766939484,7.95013893883343,64.2598753021237
"76",8.57680324260404,7.40943275660503,10.5285781897689,75.7471981848525
"77",18.0276002565355,6.93967521545869,22.6991435541943,68.3081180754809
"78",9.79242290186869,9.41907988899056,12.0940311880242,71.6066150431717
"79",14.3121616383312,9.85451558622964,17.9144689395869,79.4417774746572
"80",11.5880992414537,5.35453244444249,14.4064706819691,63.5492347590347
"81",17.3747068818121,12.0694605910577,21.8583592815708,66.8037373925957
"82",15.4737305984732,6.82357394383232,19.4103164256621,57.5087027887377
"83",27.3237839415029,10.9470039429864,34.6706006716017,57.6346145947018
"84",19.6336804875253,12.338346808685,24.767424610592,63.3599427576303
"85",9.80772150294269,3.96402246075507,12.1137324496301,64.0645658400099
"86",8.11999160171312,6.31630717967915,9.94030442550356,83.3032711342853
"87",13.6799418604596,9.71323756928816,17.100307750861,78.6362380891684
"88",25.9339282526578,8.78002232803437,32.8807696675845,58.6734651393819
"89",21.5524787405253,7.4634630143556,27.2384182765078,49.2612317986514
"90",10.0646998744558,4.82514904958641,12.4446645459531,65.5829668538877
"91",31.7527487630051,17.2730194964249,40.3741414182049,76.6054721666215
"92",21.3015001869246,8.36835570504284,26.9152126371143,67.9631816584948
"93",32.910731358519,29.5915427172098,41.8653704488139,51.0324279858757
"94",13.780366943037,6.10619931363379,17.2296333548218,65.0792346979758
"95",13.8794070888369,7.63720945976246,17.3571754622634,72.1840856471583
"96",17.2141332767326,11.7738957634258,21.6515754988337,69.9716327353905
"97",10.621777541051,6.90650770211255,13.1620590836164,77.6808844002246
"98",22.2935541095519,9.71146977363985,28.1927617255745,57.7162213809548
"99",17.9015109862218,9.21560351193582,22.5367680737091,58.6197933248463
"100",6.81213516884691,4.2032578792351,8.25607057940373,64.8374766650549
"101",10.5068974608638,7.07796333452306,13.0141185953245,80.6388991897976
"102",14.0892856726112,8.24551476996644,17.6274533042965,75.2132954077063
"103",16.9247024003128,6.42588115833008,21.2788516539814,62.0186924027896
"104",14.1261496249452,10.4496066454213,17.6749260349889,86.6895057931599
"105",6.46726908188382,4.28187232674812,7.81195827361927,74.2798220620227
"106",14.1187559830959,9.12579059861559,17.6654046368174,78.390792761847
"107",35.693652702045,7.33021583406293,45.4491661927613,58.5251131395193
"108",19.1366422820092,5.76211245307845,24.1273478043783,51.3493289861402
"109",9.26984720625446,7.99655996327259,11.4210676642116,51.3974055462855
"110",9.83939411662835,6.0286945057806,12.1545198683584,67.8408798052466
"111",14.6751458585511,9.16271680932488,18.3819134494975,73.245326280232
"112",11.0545738217237,7.99381623500792,13.7194063015963,68.4554694667167
"113",20.4624325165461,12.4214857887645,25.8346764757235,68.6194137352341
"114",11.491794461357,5.95723594106896,14.2824511289784,72.3784297957871
"115",12.7273277606205,9.88016020857795,15.873548552449,80.0535364821848
"116",11.7319912900888,7.81590549385209,14.5917722582016,79.0030302772868
"117",7.08676387515149,6.81501610008071,8.60973245745492,73.5533472615988
"118",12.9315776990012,9.8704275429883,16.1365779268053,77.5457482086383
"119",6.81916574742831,4.5357864448784,8.26512443126918,72.8215895349781
"120",9.10307918899685,7.90251352508291,11.2063068295711,82.479817281882
"121",6.08114098657273,4.93206648950813,7.31470950019866,80.042616258324
"122",7.79670580214653,6.81349779643461,9.52398282329204,85.5268253741099
"123",9.16371223890419,7.79567514825192,11.2843889739717,81.005651085728
"124",16.3745392499358,8.95336410603031,20.5703615051728,73.7327115108942
"125",6.08954893616085,5.50902408921832,7.32553710552041,83.1053753711998
"126",7.84240533611658,5.21896287053152,9.58283385611883,77.2884695333496
"127",11.5249616101932,6.47832808667048,14.3251631830272,72.068703947352
"128",13.608505324531,9.70715230247046,17.008313072672,72.7089977444758
"129",18.413156077626,8.21057487877846,23.1956553632301,67.0623180102509
"130",12.6536761365191,10.5073932811807,15.7787013237973,71.118194354467
"131",22.545350403926,13.5739015551427,28.5170204367374,75.2448249917477
"132",19.6142953310838,15.7484904048013,24.7424607569377,73.3753681489179
"133",16.2182805638635,9.869517493337,20.3691343970465,66.4059940576812
"134",21.7343125698619,7.3421025517152,27.4725805912992,58.7406092959328
"135",12.8587297285753,7.20673437734263,16.0427656288132,72.574991781995
"136",8.97999700190792,5.04409745660559,11.0478038164439,71.2646400158971
"137",9.6613179684573,7.49594904817937,11.9251966273697,84.041746697134
"138",7.69085184975094,6.26893541913894,9.38766601902524,76.3277307713971
"139",15.4083607529403,8.13638669402105,19.3261343215763,57.7764832098879
"140",11.721508022919,10.205635820621,14.5782720964549,80.1659478473358
"141",6.60082600542466,6.17259840311271,7.98395046278906,81.4064126955476
"142",9.29770041707872,6.66228941788229,11.4569365250543,76.3736148953656
"143",14.0031062608025,9.23773401484312,17.5164730173493,72.0001693915061
"144",15.5125100833993,8.10870427669608,19.4602559445615,76.0992012133572
"145",8.40587185111015,6.30292043033119,10.3084558371312,82.8289865688991
"146",12.8806823310088,7.15492564317247,16.071035792953,75.955505052946
"147",12.8845090789004,9.3496245546608,16.0759638096355,75.0124776916824
"148",7.77918563319985,2.95276798706792,9.50142066678322,64.3868330483742
"149",5.042040092329,4.03303009006218,5.97657417309512,50.3968004953409
"150",18.8305292017718,10.0766054914298,23.7331409193459,64.3770282386823
"151",8.37370733629559,5.32075306710083,10.2670349570309,79.1806723465974
"152",8.67663466691533,6.97670144509289,10.6571392913578,68.4166896081138
"153",6.08114098660671,4.93206648951344,7.31470950024241,80.0426163019578
"154",20.0851122013346,5.58971230116986,25.3487702021216,54.1123515704301
"155",18.3770920962418,6.32798679218917,23.1492128206498,63.9625368221369
"156",10.6795605683303,6.77673978828609,13.236471020453,69.0923676361833
"157",12.271896537532,5.94021676429057,15.2870524652483,71.3855305593228
"158",14.3839843343889,7.05813414723655,18.006960907802,69.3858012715971
"159",15.4846530507329,11.1535466805684,19.4243821620196,66.0201612114103
"160",9.92960810062036,7.87021844539331,12.27069580435,80.8382825500705
"161",10.7317500738019,8.74025110235547,13.3036797211312,68.7822572426722
"162",7.01977874721788,3.82755065040514,8.52347022192508,61.4974143683502
"163",5.54469823377471,4.29569521694242,6.62388823109547,64.8522464620739
"164",19.9528506444074,8.15624636271663,25.1784461626347,55.4043226190744
"165",7.84057744790029,5.39422522546577,9.58047993475301,76.5583779567056
"166",8.6329136512933,8.0949164031375,10.6008361586546,83.1239340621572
"167",10.7629636656785,8.15079319700653,13.3438760198806,85.1934581060648
"168",10.4212334698175,10.2123586318125,12.9038020579075,87.5149601345159
"169",7.14491507047718,6.49307825119444,8.68461851443905,48.8854061440647
"170",28.9531045490068,5.7461555914853,36.7688102642953,46.1458045803032
"171",18.3970402867192,6.50237199589106,23.1749017393461,60.4963914456939
"172",6.21383465114831,5.21346899178176,7.48559000009528,55.7117215403842
"173",19.7313638105787,5.77140231168604,24.8932194262549,51.6745759887236
"174",8.41525384689018,6.64596871823775,10.3205378015117,83.8262497143524
"175",12.5393727367635,9.80665777588752,15.631503474129,76.714732064946
"176",7.62416847324132,5.07288123821977,9.30179237351846,73.6330726206296
"177",11.4103285774448,10.4945480275629,14.1775408379561,87.2629545927905
"178",6.18368860506155,5.07015183974136,7.4467684674947,72.0960591119083
"179",6.02826430177558,4.80865547785141,7.24661586242089,78.4399867217422
"180",10.829368854169,7.89037544475861,13.4293914198907,76.3159425742022
"181",10.497242649992,8.06156291643286,13.0016853046059,80.7781757889645
"182",12.7062616238254,8.14176980446677,15.8464199627161,80.4045629722282
"183",22.3244451843697,15.0490958420573,28.2325426926922,66.0168109544568
"184",8.01753849029548,5.15323308712544,9.80836716270348,73.5686389858129
"185",9.03758647670997,5.41830617041554,11.1219664999031,77.6746896102853
"186",12.0841509346968,8.93717721164528,15.0452770755303,83.745314487087
"187",28.8199100972309,8.43995086449391,36.5972848597049,47.3348120791216
"188",13.0055927536114,9.735752100193,16.2318931746894,72.6630320728206
"189",12.3721458769628,7.07959988577804,15.4161517503652,69.195599355473
"190",12.5978348565192,6.12936399164968,15.7067899339674,59.8307228170989
"191",5.47094146915596,5.03475912444816,6.52890560438814,71.2854293135893
"192",22.1189817813553,8.28877495395827,27.9679506405407,66.3751820338771
"193",13.839246802202,6.64556609514701,17.3054577719116,67.6255461392743
"194",6.71961402880667,5.70073370775227,8.1369235296056,71.3691384361426
"195",7.94459657550594,5.45160653053525,9.71443388485996,69.2301334649629
"196",11.0966542838775,9.32599934076628,13.773596759232,87.1305684509692
"197",15.3586188453266,7.05961300682412,19.2620775931256,59.3719361713751
"198",14.6715978122076,4.27278630095175,18.3773443396249,58.234094183066
"199",14.8837230372357,5.1235456088584,18.6505153656074,60.4200740388467
"200",7.78007974255562,5.35513166623737,9.50257208463098,65.1532618437713
"201",5.84876501215636,3.66120261383566,7.01545992562971,76.2365236214226
"202",11.9871627906269,7.58076615624311,14.9203774987818,79.7368940083389
"203",16.8288681400065,8.28840309384189,21.1554380278619,57.7571311348193
"204",6.20475877785383,4.37249322932261,7.47390225471182,73.654131443859
"205",11.4212137428498,5.03480536543757,14.191558556977,60.7999641992149
"206",12.4433017002451,7.41461945206666,15.5077849318885,77.3644847397605
"207",13.5798550388141,7.44711602736269,16.9714177532071,71.4994533275321
"208",18.1358951734307,9.01310835718971,22.8386037883699,69.8869487671495
"209",16.400436193767,10.9390054437358,20.6037111207842,71.1139445943255
"210",10.3247368867602,7.35329309430149,12.7795355045353,86.0849816971136
"211",12.6722279127538,6.02919167232911,15.8025919655027,76.0131839805333
"212",7.50594734203515,6.9541597678812,9.14954934018698,87.0388760981863
"213",23.3652207456493,6.83514882848833,29.5728346256983,53.2505680097442
"214",7.74072257634453,5.33127800150245,9.45188863822699,70.6964476466845
"215",9.28535552503852,6.33346281953101,11.4410389964892,71.7194464498259
"216",15.3489961643505,11.0607639866949,19.2496856787052,57.5194968506791
"217",11.7527331272751,4.98067749776884,14.6184832207672,62.0936800821438
"218",4.71242917054384,4.35666286423536,5.55210719295563,73.005908602602
"219",28.6179217039633,16.2568959580257,36.3371678622183,65.4634225972812
"220",7.68217113167461,6.18815250018984,9.37648714738062,75.834969750475
"221",11.6332360066229,7.09119224913636,14.4645969913186,74.2425466104133
"222",12.1550228856773,7.49031519836563,15.1365446914406,77.0633836641109
"223",19.5657688482909,5.50367927481833,24.6799692305759,74.4839303513162
"224",10.0287025067786,6.03212875164902,12.3983077872991,70.4629656190312
"225",47.7933234172372,30.1819632785144,61.0309031732716,65.4327412214934
"226",8.41463942581295,5.82451210792203,10.3197465611675,83.1650951543315
"227",12.9904477428693,6.34508543815549,16.2123897039335,71.6944375665611
"228",9.49861646957496,6.89795220365484,11.7156725815016,75.4889378185468
"229",5.20354908471081,3.0769230764001,6.18456253067255,74.4633816621947
"230",14.1522736751184,9.0732424606715,17.7085681140377,79.3196389483752
"231",9.70392391124922,8.58502843231051,11.9800637894617,72.642492245275
"232",27.271816670627,4.74320461038204,34.6036781606141,51.5053871008534
"233",6.56330123314303,5.11408311956058,7.93562674012678,77.4872233797166
"234",20.9239962374003,9.85194528524969,26.4290698825676,53.099652727948
"235",10.6264883649238,7.89949853610107,13.1681255973485,74.9567406150573
"236",9.0656597759028,5.58559346709982,11.1581187865639,76.3671343779291
"237",23.0538724913774,14.2027917583099,29.1718859782847,63.2281862620079
"238",11.2970324387319,7.0699163935107,14.0316401208304,72.9976286024764
"239",12.1482459386619,7.58905946847588,15.1278174617158,78.9365895104967
"240",13.3043579299024,7.22617838400883,16.6166375619939,71.064224879788
"241",15.6401343957505,6.98629462668827,19.6246082244032,57.4131187814805
"242",5.81998845708122,4.6672329231761,6.97840199877034,78.3657821087696
"243",8.22816045024423,7.59945850751761,10.0796023111212,81.5416983261298
"244",11.9179665929324,8.06162229026009,14.8312678876274,67.6941492297243
"245",12.011544459293,7.23706732402206,14.9517757704574,73.3016031146528
"246",17.5800506390773,16.441011562389,22.1227972560917,88.3923375062719
"247",10.5289423740154,9.53228011416044,13.0425076355365,66.9169917878856
"248",17.1831051523135,11.2349533663846,21.6116180417196,62.742240459348
"249",8.19950847286104,4.57507662340015,10.0427048131591,70.066223485335
"250",9.79027828102203,7.14322214782415,12.0912693841089,77.5080467573437
"251",27.4844830649429,21.7205114658617,34.8775460946119,67.6521177139318
"252",11.4117562603124,7.19993092295528,14.1793793821164,80.0399956255341
"253",6.10777882185819,4.6586803202898,7.34901322241706,70.8519237276434
"254",9.02296989820866,5.16094922784925,11.1031435346238,73.6590699955101
"255",8.43600456627857,3.93806845700904,10.3472602024164,70.9698040896692
"256",14.1110614858568,6.3907482008335,17.6554958025195,67.103417890252
"257",8.87000841668114,5.13299542623999,10.9061625068411,83.7503009943099
"258",28.6709299916397,18.3217684590082,36.4054309758024,60.6673441014126
"259",10.3538017214938,7.00945844645312,12.8169646727218,72.9743846258917
"260",14.8124416412351,11.2406373330576,18.55872047381,57.0637029716243
"261",19.8232689993242,5.45108639001462,25.0115732651224,50.2232648840438
"262",8.06540462100503,4.32969172953606,9.87000829960274,72.838637112194
"263",9.39488830156177,7.0171271758012,11.5820933238923,81.1903993416889
"264",30.4279625935857,14.1677607665987,38.6681057637475,71.0564222917023
"265",7.69360083160984,6.2690973065944,9.39120610811509,83.0706428657071
"266",8.88051015020377,5.7574496813922,10.9196864492227,46.5833450710165
"267",12.9490239886997,10.0604377171682,16.1590449429553,83.9467039791392
"268",28.0203207860641,18.3951983209079,35.5675882148709,69.1069132469414
"269",6.88109914268663,5.73587085284813,8.34488113688048,82.1720408001091
"270",6.8263340738311,5.6187233424428,8.27435567228623,79.6344951810568
"271",12.2661355528621,8.10859847891646,15.2796335734464,78.1610828336902
"272",7.57294766949955,5.40148390708798,9.2358311493975,72.3812105273075
"273",9.65963194664923,8.43171716824477,11.923025398997,84.5978828889417
"274",13.9961623165594,8.11296759369067,17.5075307316169,64.3781956815801
"275",8.10323758566518,7.19805673663318,9.91872890683275,77.0873564901542
"276",24.1126889479349,7.07843483423293,30.5354106497454,61.9583634828255
"277",17.1186091443802,16.5292969531798,21.5285612498808,54.4878433600193
"278",41.0765639846932,23.5770887000257,52.3811819285559,63.3353440808851
"279",6.83196295005803,6.20096140016741,8.28160443722606,68.8071965889892
"280",45.507505035007,28.753826482349,58.087267626859,70.06028980942
"281",10.4281931497482,8.47587651894987,12.9127646077737,65.291620840322
"282",19.9317854209041,10.0710521013984,25.1513187490223,65.1665292681685
"283",21.5132838475697,9.0510183692169,27.1879438026656,69.4741525933496
"284",24.4100817388737,13.665075229422,30.9183877040292,66.9398234759171
